id,neo_reference_id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_potentially_hazardous_asteroid,close_approach_date,relative_velocity_kmph,astronomical,miss_distance_km,miss_distance_lunar,orbiting_body
54514901,54514901,(2025 AE2),24.68,0.0308003021,0.0688715693,False,2025-01-02,35507.334587029,0.0487449254,7292137.013148898,18.9617759806,Earth
3561029,3561029,(2011 GE3),25.88,0.0177237239,0.0396314515,False,2025-01-01,29942.4840770101,0.3320111274,49668157.47533864,129.1523285586,Earth
54169408,54169408,(2021 NT5),27.12,0.010012787,0.0223892723,False,2025-01-01,29518.572989176,0.4701595249,70334863.48525196,182.8920551861,Earth
54216342,54216342,(2021 VR3),18.01,0.6645917971,1.4860724357,False,2025-01-01,34930.9576821719,0.2809489436,42029363.54131013,109.2891390604,Earth
54256791,54256791,(2022 EQ6),26.21,0.0152249185,0.0340439527,False,2025-01-01,87773.1459338218,0.471684782,70563038.69861434,183.485380198,Earth
54508753,54508753,(2024 YV1),26.22,0.0151549664,0.033887535,False,2025-01-01,20875.5513182814,0.0952602048,14250723.733843775,37.0562196672,Earth
54508761,54508761,(2024 YD2),24.87,0.0282198679,0.063101543,False,2025-01-01,31568.6426263764,0.0611466058,9147401.985409645,23.7860296562,Earth
54509628,54509628,(2024 YY4),26.44,0.0136947774,0.0306224531,False,2025-01-01,14430.6962430265,0.011204063,1676103.96014581,4.358380507,Earth
54511954,54511954,(2024 YY8),28.73,0.004770402,0.0106669431,False,2025-01-01,17129.1382745626,0.0086258496,1290408.727100352,3.3554554944,Earth
54511956,54511956,(2024 YZ8),23.68,0.0488151892,0.1091540813,False,2025-01-01,77314.64760315,0.0725309008,10850468.268861296,28.2145204112,Earth
54511964,54511964,(2024 YJ9),27.91,0.0069591304,0.0155610887,False,2025-01-01,51064.4715130282,0.0084552349,1264885.131389663,3.2890863761,Earth
54513028,54513028,(2024 YV10),26.18,0.0154367182,0.0345175513,False,2025-01-01,21053.0558259305,0.0568220725,8500461.014985574,22.1037862025,Earth
54514249,54514249,(2025 AG1),29.49,0.0033616692,0.0075169209,False,2025-01-01,9522.5042591951,0.0044854773,671017.850013351,1.7448506697,Earth
54516067,54516067,(2025 AC4),24.57,0.0324007435,0.0724502651,False,2025-01-01,57505.6200425926,0.0429341231,6422853.366077797,16.7013738859,Earth
2226514,2226514,226514 (2003 UX34),20.14,0.2492039814,0.5572370428,True,2025-01-07,59576.37781234,0.1236081659,18491518.333246633,48.0835765351,Earth
2438017,2438017,438017 (2003 YO3),18.54,0.5206609142,1.1642331974,False,2025-01-07,54996.3055018069,0.0811263309,12136326.303555183,31.5581427201,Earth
2481442,2481442,481442 (2006 WO3),21.58,0.1283970296,0.2871044863,False,2025-01-07,77935.954023887,0.3893085951,58239736.59965244,151.4410434939,Earth
3485806,3485806,(2010 AL60),22.29,0.0925880583,0.2070331923,False,2025-01-07,32361.4464638662,0.062931927,9414482.23419549,24.480519603,Earth
3723888,3723888,(2015 NU2),20.91,0.1748054532,0.3908768761,True,2025-01-07,68881.0703726326,0.4910965545,73466998.51753892,191.0365597005,Earth
3771633,3771633,(2017 FZ2),26.6,0.0127219879,0.0284472297,False,2025-01-07,27485.3820705561,0.2919525028,43675472.560049035,113.5695235892,Earth
3792462,3792462,(2017 YD),25.5,0.0211132445,0.0472106499,False,2025-01-07,17691.4977576082,0.0704327107,10536583.499046208,27.3983244623,Earth
3837883,3837883,(2019 AO12),25.6,0.0201629919,0.0450858206,False,2025-01-07,87401.5535619302,0.4817723435,72072116.41250834,187.4094416215,Earth
3842657,3842657,(2019 KJ4),27.4,0.0088014652,0.0196806745,False,2025-01-07,34290.1468082932,0.3301678954,49392413.894222796,128.4353113106,Earth
54340445,54340445,(2023 BO8),26.66,0.0123752784,0.0276719637,False,2025-01-07,53853.5529937037,0.2981511396,44602775.42223265,115.9807933044,Earth
54509167,54509167,(2024 YH4),22.54,0.0825191939,0.1845185269,False,2025-01-07,81074.5189633472,0.0873417297,13066136.72523574,33.9759328533,Earth
54509629,54509629,(2024 YZ4),21.73,0.1198270801,0.2679414966,False,2025-01-07,99517.3868228753,0.1286048356,19239009.477460172,50.0272810484,Earth
54512615,54512615,(2024 YZ9),25.17,0.0245784775,0.0549591464,False,2025-01-07,30744.1100218168,0.0242197552,3623223.789841424,9.4214847728,Earth
54513036,54513036,(2024 YW12),23.6,0.0506471459,0.1132504611,False,2025-01-07,49077.7685452444,0.099467139,14880072.12939393,38.692717071,Earth
54516186,54516186,(2025 BM),23.27,0.0589596608,0.1318378096,False,2025-01-07,38029.8503488187,0.0940180036,14064893.080212332,36.5730034004,Earth
3704144,3704144,(2015 AC246),23.4,0.0555334912,0.1241766613,False,2025-01-06,21823.557432531,0.3530850459,52820770.79549223,137.3500828551,Earth
3781585,3781585,(2017 SK2),23.2,0.0608912622,0.1361570015,False,2025-01-06,19273.0559039038,0.4413465621,66024505.62198272,171.6838126569,Earth
3785681,3785681,(2017 TU1),26.2,0.0152951935,0.0342010925,False,2025-01-06,53321.9785063697,0.4529647451,67762561.05205293,176.2032858439,Earth
3843671,3843671,(2019 QY4),27.6,0.0080270317,0.0179489885,False,2025-01-06,65537.9276345136,0.3483856392,52117749.5629085,135.5220136488,Earth
3989263,3989263,(2020 BP11),26.8,0.0116025908,0.0259441818,False,2025-01-06,56764.4031185162,0.2366775748,35406461.06684568,92.0675765972,Earth
54269715,54269715,(2022 GE3),23.14,0.06259721,0.1399716167,False,2025-01-06,28658.5459814199,0.1649960938,24683064.190800205,64.1834804882,Earth
54293876,54293876,(2020 AQ24),24.98,0.0268259417,0.0599846292,False,2025-01-06,71526.2723131313,0.3268559986,48896961.18728298,127.1469834554,Earth
54503221,54503221,(2024 XR4),23.05,0.065246163,0.1458948557,False,2025-01-06,26087.5439547047,0.1600653855,23945440.731528886,62.2654349595,Earth
54509100,54509100,(2024 YW3),25.08,0.0256185754,0.0572848762,False,2025-01-06,44134.7811412716,0.0144156072,2156544.131876664,5.6076712008,Earth
54514247,54514247,(2024 YY21),26.87,0.0112345318,0.0251211767,False,2025-01-06,18817.9782385518,0.0371690908,5560416.813516596,14.4587763212,Earth
54516849,54516849,(2025 BC2),24.51,0.0333084924,0.0744800533,False,2025-01-06,61572.185102889,0.0330953123,4950988.227064801,12.8740764847,Earth
3313157,3313157,(2006 BA),27.6,0.0080270317,0.0179489885,False,2025-01-12,38454.9031093907,0.1476763623,22092069.249428302,57.4461049347,Earth
3648878,3648878,(2013 TG6),26.58,0.012839703,0.0287104486,False,2025-01-12,44844.9883404944,0.2878420159,43060552.47514613,111.9705441851,Earth
3989277,3989277,(2020 BN12),25.9,0.0175612318,0.0392681082,False,2025-01-12,38741.1017709114,0.1710782492,25592941.683649205,66.5494389388,Earth
54105515,54105515,(2021 AR5),25.55,0.0206326484,0.0461360043,False,2025-01-12,20950.7753135525,0.0772124437,11550817.115014918,30.0356405993,Earth
54111266,54111266,(2021 CG4),25.89,0.0176422908,0.0394493615,False,2025-01-12,56336.198368865,0.3275114684,48995018.07321231,127.4019612076,Earth
54214729,54214729,(2021 UO7),29.55,0.0032700544,0.0073120639,False,2025-01-12,27545.8979744487,0.1085944484,16245498.174464907,42.2432404276,Earth
54321433,54321433,(2022 UB13),29.92,0.0027577505,0.0061665176,False,2025-01-12,9111.3349057205,0.4610908152,68978203.83048363,179.3643271128,Earth
54395027,54395027,(2023 UJ),26.31,0.0145396843,0.0325117225,False,2025-01-12,58589.3084307973,0.3144614327,47042760.52906835,122.3254973203,Earth
54433329,54433329,(2024 GD2),25.55,0.0206326484,0.0461360043,False,2025-01-12,11252.6167540361,0.1330794394,19908400.67503408,51.7679019266,Earth
54513040,54513040,(2024 YZ12),26.54,0.0130784109,0.0292442157,False,2025-01-12,30774.5301104993,0.0080709272,1207393.518045064,3.1395906808,Earth
54514890,54514890,(2024 YB26),26.52,0.0131994239,0.0295148091,False,2025-01-12,19784.1248006842,0.0588231579,8799819.128513673,22.8822084231,Earth
54515423,54515423,(2025 AK3),26.17,0.0155079709,0.0346768771,False,2025-01-12,26855.7329931151,0.0341976065,5115889.091498155,13.3028689285,Earth
54517340,54517340,(2025 BN4),25.92,0.0174002295,0.038908096,False,2025-01-12,26293.7801052939,0.0452859612,6774683.336422644,17.6162389068,Earth
3615463,3615463,(2012 UK171),24.46,0.0340843469,0.0762149166,False,2025-01-11,22903.3541937018,0.0272815143,4081256.429654541,10.6125090627,Earth
3730322,3730322,(2015 TL178),21.26,0.1487835705,0.3326901775,True,2025-01-11,63220.2723822373,0.3322232311,49699887.73707776,129.2348368979,Earth
3742059,3742059,(2016 CF31),21.73,0.1198270801,0.2679414966,False,2025-01-11,51574.2312735886,0.1733688496,25935610.62451035,67.4404824944,Earth
3773744,3773744,(2017 FB157),27.7,0.0076657557,0.0171411509,False,2025-01-11,46527.2754855059,0.348496474,52134330.21291038,135.565128386,Earth
3795086,3795086,(2017 YQ5),24.7,0.0305179233,0.0682401509,False,2025-01-11,44896.8626690764,0.2158651636,32292968.681761533,83.9715486404,Earth
3797456,3797456,(2018 AN2),24.8,0.0291443905,0.0651688382,False,2025-01-11,41015.7108874141,0.1630575921,24393068.46548883,63.4294033269,Earth
3836886,3836886,(2018 XA4),29.0,0.0042126461,0.0094197631,False,2025-01-11,32685.1153427529,0.400531708,59918690.38426196,155.806834412,Earth
54144373,54144373,(2021 JY3),28.45,0.0054269395,0.0121350055,False,2025-01-11,15791.148336981,0.2075418236,31047814.746475734,80.7337693804,Earth
54375205,54375205,(2023 OA),26.45,0.0136318556,0.0304817558,False,2025-01-11,69555.0754996898,0.4610044616,68965285.51585679,179.3307355624,Earth
54514248,54514248,(2025 AF1),27.75,0.0074912618,0.0167509707,False,2025-01-11,17507.9468054202,0.0119554462,1788509.286419594,4.6506685718,Earth
54515075,54515075,(2025 AV2),26.24,0.0150160248,0.0335768522,False,2025-01-11,60660.831009172,0.0199194001,2979899.826637787,7.7486466389,Earth
54515857,54515857,(2025 AW3),24.4,0.0350392641,0.0783501764,False,2025-01-11,22171.7591109793,0.127384406,19056435.80881522,49.552533934,Earth
54516006,54516006,(2025 AZ3),25.91,0.0174805453,0.0390876876,False,2025-01-11,29580.526052402,0.001525595,228225.76248265,0.593456455,Earth
54517237,54517237,(2025 BA3),26.02,0.0166170902,0.0371569432,False,2025-01-11,26174.5151762749,0.0082718346,1237448.837152302,3.2177436594,Earth
2497113,2497113,497113 (2004 EK1),22.29,0.0925880583,0.2070331923,False,2025-01-10,22587.6042002407,0.1993517098,29822591.166938126,77.5478151122,Earth
3167343,3167343,(2003 WP7),23.45,0.0542693946,0.1213500554,False,2025-01-10,42162.5119167832,0.1514518251,22656870.442572538,58.9147599639,Earth
3684344,3684344,(2014 QK362),21.66,0.1237527837,0.2767196367,False,2025-01-10,57135.1680509328,0.3738056986,55920536.30442198,145.4104167554,Earth
3702319,3702319,(2014 YD),24.32,0.0363542322,0.0812905344,False,2025-01-10,17045.7275456763,0.1001004134,14974808.630759457,38.9390608126,Earth
3797861,3797861,(2018 BM3),21.99,0.1063053145,0.2377059096,True,2025-01-10,82232.6223896413,0.1458218011,21814630.844123658,56.7246806279,Earth
54111251,54111251,(2021 CO3),25.78,0.0185590173,0.0414992243,False,2025-01-10,53003.5908453547,0.4570949431,68380429.8755312,177.8099328659,Earth
54244187,54244187,(2022 CD),26.11,0.0159424468,0.0356483948,False,2025-01-10,54878.642478076,0.2419457372,36194566.94069976,94.1168917708,Earth
54327909,54327909,(2022 WW2),25.57,0.0204434871,0.0457130269,False,2025-01-10,33965.5870785396,0.3229407569,48311249.368427806,125.6239544341,Earth
54457674,54457674,(2024 MH2),23.5,0.0530340723,0.1185877909,False,2025-01-10,34366.6329281098,0.4952814317,74093047.23287047,192.6644769313,Earth
54458508,54458508,(2024 NA2),25.14,0.0249203981,0.0557237043,False,2025-01-10,14795.5718269243,0.1266738409,18950136.783358883,49.2761241101,Earth
54509633,54509633,(2024 YD5),26.27,0.0148099972,0.0331161605,False,2025-01-10,25884.6789967955,0.0386291559,5778839.442537933,15.0267416451,Earth
3399548,3399548,(2008 AU28),25.03,0.0262153087,0.0586192124,False,2025-01-09,38741.9560296181,0.0321658322,4811939.983897414,12.5125087258,Earth
3701880,3701880,(2014 XO7),26.8,0.0116025908,0.0259441818,False,2025-01-09,32108.4580819004,0.36766218,55001479.0075566,143.02058802,Earth
3878578,3878578,(2019 TL2),24.4,0.0350392641,0.0783501764,False,2025-01-09,18580.9580594344,0.3977000167,59495075.397284426,154.7053064963,Earth
3892010,3892010,(2019 UE13),25.75,0.0188171989,0.042076536,False,2025-01-09,26008.7189881431,0.3503993371,52418994.479571976,136.3053421319,Earth
54376020,54376020,(2023 OS3),27.82,0.0072536229,0.016219594,False,2025-01-09,11004.4774022594,0.0513504927,7681924.331370549,19.9753416603,Earth
54445922,54445922,(2024 LQ1),25.51,0.0210162379,0.0469937366,False,2025-01-09,22803.6100830962,0.1787870768,26746165.872806415,69.5481728752,Earth
54466137,54466137,(2024 PT5),27.45,0.0086011194,0.0192326877,False,2025-01-09,3691.183042143,0.012036039,1800565.79763693,4.682019171,Earth
54500496,54500496,(2024 WS2),22.75,0.0749126183,0.1675097069,False,2025-01-09,46886.7373532244,0.1686198212,25225166.091300845,65.5931104468,Earth
54512612,54512612,(2024 YW9),26.33,0.0144063837,0.0322136532,False,2025-01-09,28169.2607367043,0.0069605467,1041282.960355529,2.7076526663,Earth
54513044,54513044,(2024 YD13),25.9,0.0175612318,0.0392681082,False,2025-01-09,26161.0835185788,0.0374527248,5602847.855776176,14.5691099472,Earth
54515856,54515856,(2025 AU3),25.43,0.021804944,0.0487573371,False,2025-01-09,70149.0174001931,0.0211729715,3167431.437970705,8.2362859135,Earth
54516457,54516457,(2025 BY),24.57,0.0324007435,0.0724502651,False,2025-01-09,40326.5682693014,0.0541400337,8099233.723248219,21.0604731093,Earth
2000887,2000887,887 Alinda (A918 AA),13.81,4.5978518828,10.2811093604,False,2025-01-08,29695.3158878189,0.0821977285,12296605.102438295,31.9749163865,Earth
2451003,2451003,451003 (2008 UD1),19.49,0.3361669212,0.7516920875,True,2025-01-08,50939.1008463337,0.1791506831,26800560.600804996,69.6896157259,Earth
3485264,3485264,(2010 AL30),27.2,0.0096506147,0.0215794305,False,2025-01-08,48894.5442113194,0.1306268363,19541496.47531868,50.8138393207,Earth
3692560,3692560,(2014 TU),25.09,0.0255008688,0.0570216761,False,2025-01-08,25312.6217193537,0.3046948634,45581702.564580955,118.5263018626,Earth
3837605,3837605,(2019 AE3),27.4,0.0088014652,0.0196806745,False,2025-01-08,32688.5328082797,0.2718702407,40671208.92510731,105.7575236323,Earth
3893856,3893856,(2019 XL),26.6,0.0127219879,0.0284472297,False,2025-01-08,60677.2366506572,0.311088503,46538177.43028861,121.013427667,Earth
54051133,54051133,(2020 PP5),19.12,0.3986162293,0.8913329856,False,2025-01-08,126807.3069067181,0.4936605716,73850570.01434249,192.0339623524,Earth
54104252,54104252,(2021 AL),24.7,0.0305179233,0.0682401509,False,2025-01-08,56022.7190604296,0.2437527467,36464891.71296953,94.8198184663,Earth
54104549,54104549,(2021 AN1),26.86,0.011286388,0.0252371308,False,2025-01-08,33290.5608398167,0.1238698111,18530659.897862356,48.1853565179,Earth
54104723,54104723,(2021 AF2),25.3,0.0231502122,0.0517654482,False,2025-01-08,30999.8238594847,0.1577375945,23597208.156123716,61.3599242605,Earth
54225011,54225011,(2021 VH35),23.34,0.057089334,0.1276556316,False,2025-01-08,11892.8684580256,0.4195909266,62769908.89068634,163.2208704474,Earth
54305021,54305021,(2022 SK2),26.5,0.0133215567,0.0297879063,False,2025-01-08,76500.2905172683,0.1020123063,15260823.736267582,39.6827871507,Earth
54329646,54329646,(2022 WD7),22.43,0.0868070458,0.1941064553,False,2025-01-08,47164.066578054,0.3952838416,59133620.74877739,153.7654143824,Earth
54384198,54384198,(2023 RA16),24.41,0.0348782733,0.0779901901,False,2025-01-08,56375.9728800307,0.4584159125,68578044.08410637,178.3237899625,Earth
54419694,54419694,(2024 AP2),24.63,0.0315177333,0.0704757942,False,2025-01-08,51174.8402138888,0.3027920751,45297049.487840034,117.7861172139,Earth
54421395,54421395,(2024 BM1),26.03,0.0165407416,0.0369862226,False,2025-01-08,32810.1217907512,0.0302826753,4530223.722781611,11.7799606917,Earth
54512616,54512616,(2024 YA10),26.1,0.0160160338,0.0358129403,False,2025-01-08,43023.8754449226,0.0226719938,3391681.981133206,8.8194055882,Earth
54513653,54513653,(2025 AD),23.86,0.04493192,0.1004708274,False,2025-01-08,44992.3193510778,0.1419738766,21238989.535002843,55.2278379974,Earth
54514035,54514035,(2025 AT),25.72,0.0190789723,0.0426618789,False,2025-01-08,30292.8009785442,0.079257245,11856715.03406815,30.831068305,Earth
54515742,54515742,(2025 AO3),25.81,0.018304378,0.0409298336,False,2025-01-08,23099.0745185626,0.1174404518,17568841.441117667,45.6843357502,Earth
3146499,3146499,(2003 AF23),21.01,0.1669379118,0.3732845187,True,2025-01-18,107911.477408779,0.4785244153,71586233.27187541,186.1459975517,Earth
3536591,3536591,(2010 NG1),20.29,0.2325706875,0.5200438667,False,2025-01-18,66994.4535624706,0.4810033611,71957078.28340086,187.1103074679,Earth
3618492,3618492,(2012 WQ10),22.68,0.077366861,0.1729975604,False,2025-01-18,54149.1951237498,0.4119529611,61627285.520752855,160.2497018679,Earth
3744790,3744790,(2016 DL),21.4,0.1394938229,0.3119176705,True,2025-01-18,72722.0867702882,0.1812135153,27109155.904092412,70.4920574517,Earth
3763953,3763953,(2016 WH1),25.1,0.0253837029,0.0567596853,False,2025-01-18,57534.971335367,0.2925172239,43759953.63375309,113.7892000971,Earth
54051325,54051325,(2020 QD4),24.8,0.0291443905,0.0651688382,False,2025-01-18,56900.738043045,0.2613177972,39092585.85421196,101.6526231108,Earth
54106083,54106083,(2021 BA),26.0,0.0167708462,0.0375007522,False,2025-01-18,25996.2685216801,0.1337863178,20014148.178023085,52.0428776242,Earth
54292683,54292683,(2022 OB5),28.96,0.004290965,0.0095948895,False,2025-01-18,5080.1287681881,0.0227488259,3403175.899640833,8.8492932751,Earth
54341664,54341664,(2023 CA4),22.11,0.100590039,0.2249261651,False,2025-01-18,42565.1487867598,0.1157110114,17310120.84098572,45.0115834346,Earth
54506452,54506452,(2024 WY70),20.93,0.1732028271,0.3872932954,True,2025-01-18,36604.3591210871,0.0421550895,6306311.598859365,16.3983298155,Earth
54512617,54512617,(2024 YB10),26.75,0.0118728499,0.0265484994,False,2025-01-18,9138.0569249351,0.0384896405,5757968.235865735,14.9724701545,Earth
54516117,54516117,(2025 BB),20.98,0.1692602495,0.3784774237,False,2025-01-18,63694.4437244009,0.1699419916,25422959.96691789,66.1074347324,Earth
54516187,54516187,(2025 BN),26.31,0.0145396843,0.0325117225,False,2025-01-18,42567.6450158658,0.0021607615,323245.317978005,0.8405362235,Earth
54516458,54516458,(2025 BZ),27.89,0.0070235225,0.0157050737,False,2025-01-18,30921.5455675118,0.0099667593,1491005.962082691,3.8770693677,Earth
54516469,54516469,(2025 BM1),28.67,0.004904051,0.0109657914,False,2025-01-18,30337.7695111279,0.0045782057,684889.821141859,1.7809220173,Earth
54516848,54516848,(2025 BA2),25.99,0.0168482569,0.0376738478,False,2025-01-18,25727.592952306,0.0375754944,5621213.926436928,14.6168673216,Earth
54517092,54517092,(2025 BP2),27.79,0.0073545309,0.016445231,False,2025-01-18,25732.7718811644,0.0119002228,1780247.983405436,4.6291866692,Earth
54517534,54517534,(2025 BN5),26.86,0.011286388,0.0252371308,False,2025-01-18,19226.0447495541,0.049415912,7392515.17930744,19.222789768,Earth
54517724,54517724,(2025 BF7),29.92,0.0027577505,0.0061665176,False,2025-01-18,28308.8713048985,0.0013064785,195446.400800795,0.5082201365,Earth
3592306,3592306,(2012 AN10),22.63,0.0791689667,0.1770271912,False,2025-01-17,41187.854247844,0.1019965151,15258461.406382836,39.6766443739,Earth
3627014,3627014,(2013 DB),25.6,0.0201629919,0.0450858206,False,2025-01-17,38295.1778043355,0.3131969129,46853591.06041552,121.8335991181,Earth
3674427,3674427,(2014 NA39),24.1,0.040230458,0.0899580388,False,2025-01-17,40436.9505233777,0.4698688488,70291378.95983206,182.7789821832,Earth
3781651,3781651,(2017 SS10),25.2,0.0242412481,0.0542050786,False,2025-01-17,55516.0871072981,0.4506116591,67410544.39852612,175.2879353899,Earth
54087418,54087418,(2020 VH),28.5,0.0053034072,0.0118587791,False,2025-01-17,14424.8862540131,0.2016369131,30164452.713135097,78.4367591959,Earth
54248642,54248642,(2022 DJ4),24.04,0.0413575665,0.0924783301,False,2025-01-17,87848.7113335982,0.494181498,73928499.49420926,192.236602722,Earth
54403806,54403806,(2023 VP4),28.49,0.0053278866,0.0119135167,False,2025-01-17,16100.5095370074,0.1585099624,23712752.74882009,61.6603753736,Earth
54467611,54467611,(2024 RM),24.23,0.0378926498,0.0847305409,False,2025-01-17,28677.1169857618,0.2468124796,36922621.23757845,96.0100545644,Earth
54467964,54467964,(2024 RB1),25.49,0.0212106988,0.0474285643,False,2025-01-17,25209.1149291662,0.2447045615,36607281.179684006,95.1900744235,Earth
54508762,54508762,(2024 YF2),26.58,0.012839703,0.0287104486,False,2025-01-17,15945.9899237587,0.0113221894,1693775.417976578,4.4043316766,Earth
54513658,54513658,(2025 AF),25.05,0.0259749653,0.0580817882,False,2025-01-17,31729.8208809423,0.0506829532,7582061.844029684,19.7156687948,Earth
54515072,54515072,(2025 AO2),26.36,0.0142087207,0.0317716653,False,2025-01-17,37013.1580471277,0.0052160342,780307.606167154,2.0290373038,Earth
54516131,54516131,(2025 BD),27.05,0.01034082,0.0231227764,False,2025-01-17,57644.1568515164,0.0016080528,240561.273727536,0.6255325392,Earth
54516262,54516262,(2025 BT),26.82,0.0114962176,0.0257063241,False,2025-01-17,49446.9057029357,0.023132715,3460604.89131705,8.998626135,Earth
54516464,54516464,(2025 BF1),26.43,0.0137579896,0.0307638,False,2025-01-17,33067.2832968176,0.0410695778,6143921.360679286,15.9760657642,Earth
3656929,3656929,(2014 BG25),25.3,0.0231502122,0.0517654482,False,2025-01-16,56420.9370068609,0.2651162835,39660831.31391615,103.1302342815,Earth
3660308,3660308,(2014 BR57),23.9,0.04411182,0.0986370281,False,2025-01-16,26123.5280710143,0.4795272,71736247.727064,186.5360808,Earth
3724583,3724583,(2015 OH26),24.1,0.040230458,0.0899580388,False,2025-01-16,28022.8606829734,0.285306442,42681236.02047854,110.984205938,Earth
3761738,3761738,(2016 UA41),24.4,0.0350392641,0.0783501764,False,2025-01-16,27342.5268230834,0.4651946616,69592130.51073079,180.9607233624,Earth
54105106,54105106,(2021 AH4),23.61,0.0504144434,0.1127301225,False,2025-01-16,60526.9022908183,0.3100039815,46375935.32391941,120.5915488035,Earth
54131319,54131319,(2021 EB3),25.18,0.0244655496,0.0547066321,False,2025-01-16,98640.3801095636,0.4652675794,69603038.85829587,180.9890883866,Earth
54131586,54131586,(2021 EP4),29.26,0.0037372743,0.0083567994,False,2025-01-16,30915.3237299042,0.1094842877,16378616.2383872,42.5893879153,Earth
54235407,54235407,(2022 AH),22.71,0.0763053479,0.1706239449,False,2025-01-16,82024.8717106336,0.3485520535,52142644.787726045,135.5867488115,Earth
54235539,54235539,(2022 AH2),24.6,0.0319561887,0.0714562102,False,2025-01-16,35672.2012738911,0.1497136951,22396849.896789435,58.2386273939,Earth
54245571,54245571,(2022 CE2),22.29,0.0925880583,0.2070331923,False,2025-01-16,47505.3542286865,0.0282862595,4231564.171467265,11.0033549455,Earth
54248944,54248944,(2022 DX4),24.8,0.0291443905,0.0651688382,False,2025-01-16,17045.9699849093,0.2346867103,35108631.97818706,91.2931303067,Earth
54340314,54340314,(2023 BP6),23.85,0.0451393163,0.1009345797,False,2025-01-16,68500.4863602622,0.3940492218,58948924.25643756,153.2851472802,Earth
54465300,54465300,(2024 PD),24.54,0.0328514828,0.0734581487,False,2025-01-16,47133.8344726286,0.2165296868,32392379.937047116,84.2300481652,Earth
54503194,54503194,(2024 XE3),24.25,0.0375452479,0.0839537266,False,2025-01-16,18219.3006139865,0.0522330535,7813953.547196045,20.3186578115,Earth
54503849,54503849,(2024 XM5),22.45,0.086011194,0.1923268766,False,2025-01-16,45304.1430728065,0.127294039,19042917.09809693,49.517381171,Earth
54516180,54516180,(2025 BF),24.75,0.0298232505,0.0666868155,False,2025-01-16,30229.3550236576,0.0319620248,4781450.830967176,12.4332276472,Earth
54516185,54516185,(2025 BL),25.49,0.0212106988,0.0474285643,False,2025-01-16,24680.0093561063,0.01459054,2182713.7061498,5.67572006,Earth
54516188,54516188,(2025 BO),26.57,0.0128989683,0.02884297,False,2025-01-16,37170.1125528343,0.0383583618,5738329.221969366,14.9214027402,Earth
54516466,54516466,(2025 AA5),24.98,0.0268259417,0.0599846292,False,2025-01-16,14607.5818723986,0.1112551833,16643538.44813957,43.2782663037,Earth
54516462,54516462,(2025 BD1),29.68,0.0030800302,0.0068871569,False,2025-01-16,26041.056435773,0.004333338,648258.13479006,1.685668482,Earth
3370495,3370495,(2007 EA26),20.86,0.1788771952,0.3999815682,False,2025-01-15,39846.6923753916,0.1411991464,21123091.54725817,54.9264679496,Earth
3739391,3739391,(2016 AH65),25.8,0.0183888672,0.0411187571,False,2025-01-15,49202.0769766561,0.2427452598,36314173.81867663,94.4279060622,Earth
3767164,3767164,(2017 BO30),23.9,0.04411182,0.0986370281,False,2025-01-15,47464.8826739897,0.2392217129,35787058.707591526,93.0572463181,Earth
54143420,54143420,(2021 JE1),26.68,0.0122618211,0.0274182656,False,2025-01-15,22231.9538847208,0.2296359359,34353046.88609653,89.3283790651,Earth
54159405,54159405,(2021 LH6),22.79,0.0735453089,0.1644523102,False,2025-01-15,99457.2914434074,0.0782629042,11707963.768334053,30.4442697338,Earth
54168304,54168304,(2021 NM4),24.9,0.0278326768,0.0622357573,False,2025-01-15,42374.3449251971,0.3864708945,57815222.63419472,150.3371779605,Earth
54330917,54330917,(2022 WX10),28.15,0.0062309602,0.0139328506,False,2025-01-15,48361.7620227456,0.2815474138,42118893.40848861,109.5219439682,Earth
54375585,54375585,(2023 OS),24.4,0.0350392641,0.0783501764,False,2025-01-15,39140.7995245846,0.0423483145,6335217.647290115,16.4734943405,Earth
54416958,54416958,(2023 XO14),29.16,0.0039134066,0.0087506433,False,2025-01-15,54948.8031231607,0.4880705755,73014318.50447418,189.8594538695,Earth
54509168,54509168,(2024 YJ4),23.5,0.0530340723,0.1185877909,False,2025-01-15,31668.0642018377,0.0724391419,10836741.332867753,28.1788261991,Earth
54510164,54510164,(2024 YG6),24.34,0.0360209346,0.0805452583,False,2025-01-15,26054.4831624625,0.0882516866,13202264.339267543,34.3299060874,Earth
54510171,54510171,(2024 YX6),25.03,0.0262153087,0.0586192124,False,2025-01-15,23803.3999111978,0.1059403468,15848450.228341317,41.2107949052,Earth
54513661,54513661,(2025 AH),24.27,0.037201031,0.0831840342,False,2025-01-15,70671.3371368211,0.0793715082,11873808.565407533,30.8755166898,Earth
54516179,54516179,(2025 BE),23.89,0.0443154309,0.099092316,False,2025-01-15,68564.2705510903,0.0334964162,5010992.516153494,13.0301059018,Earth
54516189,54516189,(2025 BP),27.43,0.0086807046,0.0194106455,False,2025-01-15,63446.6535191363,0.0028751946,430122.987995502,1.1184506994,Earth
54516190,54516190,(2025 BQ),26.23,0.0150853356,0.0337318359,False,2025-01-15,42074.7297307679,0.030016168,4490354.79836216,11.676289352,Earth
54517240,54517240,(2025 BE3),21.01,0.1669379118,0.3732845187,False,2025-01-15,89969.1462446044,0.1188880996,17785406.468507852,46.2474707444,Earth
